State,County,TotalVotes,Men,TotalPop,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingPop,total_votes_by_state,non_voters
Massachusetts,Foxborough,11346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Franklin,20346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Holbrook,6213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Medfield,8211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Medway,8416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Millis,5639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Milton,17314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Needham,20113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Norfolk,6853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Norwood,17453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Plainville,5823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Quincy,45793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Randolph,17455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Sharon,11617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Stoughton,15623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Walpole,16166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Wellesley,16342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Westwood,10545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Weymouth,32827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Wrentham,7807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Abington,9660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Bridgewater,14616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Brockton,38712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Carver,6961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Duxbury,11219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,East Bridgewater,8767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Halifax,4874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Hanover,9652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Hanson,6741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Hingham,16229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Hull,7080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Kingston,8520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Lakeville,7323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Marion,3696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Marshfield,17482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Mattapoisett,4697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Middleborough,13857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Norwell,7386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Pembroke,11753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Plymouth,37336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Plympton,1918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Rochester,3833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Rockland,9994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Scituate,13530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Wareham,12726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,West Bridgewater,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Whitman,8629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Boston,293796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Chelsea,10524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Revere,20890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Winthrop,10252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Ashburnham,3827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Athol,5502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Auburn,10201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Barre,3157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Berlin,2265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Blackstone,5135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Bolton,3762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Boylston,3304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Brookfield,2054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Charlton,8122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Clinton,7826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Douglas,5534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Dudley,6092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,East Brookfield,1365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Fitchburg,16509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Gardner,9444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Grafton,11453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Hardwick,1529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Harvard,4129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Holden,12654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Hopedale,3775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Hubbardston,2927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Lancaster,4354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Leicester,6415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Leominster,21766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Lunenburg,7192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Mendon,3944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Milford,14580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Millbury,8162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Millville,1848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,New Braintree,671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Northborough,9687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Northbridge,9228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,North Brookfield,2715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Oakham,1257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Oxford,7574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Paxton,2962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Petersham,872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Phillipston,1094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Princeton,2575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Royalston,787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Rutland,5675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Shrewsbury,21131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Southborough,6665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Southbridge,7261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Spencer,6412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Sterling,5451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Sturbridge,6093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Sutton,6156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Templeton,4495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Upton,5300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Uxbridge,8727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Warren,2599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Webster,8298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Westborough,10636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,West Boylston,4802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,West Brookfield,2327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Westminster,5294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Winchendon,5152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Massachusetts,Worcester,71370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3631161,NA
Michigan,Alcona County,7064,5247,10413,5166,1.4,96,0.3,0.5,0.4,0,8984,5539302,1920
